build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,  probe_time_ms,  sort_time_ms
     662912,   0.0231232002,              1,             662912,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  31.7587329865, 24.3668994904
     662912,   0.0218240000,              1,             662912,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  39.9687690735,  0.0000000000
     662912,   0.0229056001,              1,             662912,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  31.4945468903, 24.3633918762
    1314176,   0.0328639992,              1,            1314176,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  39.9591674805,  0.0000000000
    1314176,   0.0335487999,              1,            1314176,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  31.6563457489, 24.4139778137
    1314176,   0.0329023995,              1,            1314176,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  39.6355903625,  0.0000000000
    1314176,   0.0331583999,              1,            1314176,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  31.5723773956, 24.4129730225
    2648704,   0.0525887996,              1,            2648704,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  39.6971961975,  0.0000000000
    2648704,   0.0536575995,              1,            2648704,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  31.4128192902, 24.4639743805
    2648704,   0.0535168000,              1,            2648704,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  39.6267333984,  0.0000000000
    2648704,   0.0544511996,              1,            2648704,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  31.6577793121, 24.4754432678
    5244544,   0.0993279979,              1,            5244544,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  42.0955963135,  0.0000000000
    5244544,   0.1003391966,              1,            5244544,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  31.6381183624, 24.5677505493
    5244544,   0.0993279979,              1,            5244544,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  42.2199302673,  0.0000000000
    5244544,   0.1005503982,              1,            5244544,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  31.6815357208, 24.8635269165
   10520192,   0.2119680017,              1,           10520192,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  50.2464828491,  0.0000000000
   10520192,   0.2153792024,              1,           10520192,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  32.1480449677, 24.4844547272
   10520192,   0.2112960011,              1,           10520192,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  50.6155075073,  0.0000000000
   10520192,   0.2146367997,              1,           10520192,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  31.3331714630, 24.5159934998
   21022592,   0.4528064013,              1,           21022592,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  56.6560760498,  0.0000000000
   21022592,   0.4638975978,              1,           21022592,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  32.5441276550, 24.5648830414
   21022592,   0.4469375968,              1,           21022592,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  56.5962745667,  0.0000000000
   21022592,   0.4653056026,              1,           21022592,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  32.2248706818, 24.5641281128
   42326912,   0.9373504043,              1,           42326912,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  62.0121856689,  0.0000000000
   42326912,   0.9735488057,              1,           42326912,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  33.2775360107, 24.5464897156
   42326912,   0.9641471982,              1,           42326912,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  62.0242492676,  0.0000000000
   42326912,   0.9506816030,              1,           42326912,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  32.2007236481, 24.5391361237
