build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,  probe_time_ms, sort_time_ms
 1350704639,   6.5152768195,              1,          536870912,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   9.4164993286, 6.3973696709
     331456,   0.0167552002,              1,             331456,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  27.1333248138, 0.0000000000
     331456,   0.0182272002,              1,             331456,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  19.5620864868, 6.4499711990
     331456,   0.0167488001,              1,             331456,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  26.9837440491, 0.0000000000
     331456,   0.0180544004,              1,             331456,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  19.0091266632, 6.4198655128
     657088,   0.0236608002,              1,             657088,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  27.0636863708, 0.0000000000
     657088,   0.0255552001,              1,             657088,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  19.4361213684, 6.4507648468
     657088,   0.0235776000,              1,             657088,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  26.9854270935, 0.0000000000
     657088,   0.0251263998,              1,             657088,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  18.7129795074, 6.4995327950
    1324352,   0.0394815996,              1,            1324352,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  26.7271999359, 0.0000000000
    1324352,   0.0407551989,              1,            1324352,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  20.6709121704, 6.5191487312
    1324352,   0.0395007990,              1,            1324352,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  26.9819324493, 0.0000000000
    1324352,   0.0417599991,              1,            1324352,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  19.7324798584, 6.4333824158
    2622272,   0.0671744004,              1,            2622272,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  27.0630912781, 0.0000000000
    2622272,   0.0679552004,              1,            2622272,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  21.0601982117, 6.9197695732
    2622272,   0.0669696003,              1,            2622272,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  27.4308990479, 0.0000000000
    2622272,   0.0695744008,              1,            2622272,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,     warpcore,           32,  19.9946113586, 6.5179582596
    5260096,   0.1295808047,              1,            5260096,           1.0000000000,      build_size, 1.0000000000,         32,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  33.4034942627, 0.0000000000
    5260096,   0.1318464011,              1,            5260096,           1.0000000000,      build_size, 1.0000000000,         32,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,     warpcore,           32,  21.6051776886, 6.8726335526
    5260096,   0.1291904002,              1,            5260096,           1.0000000000,      build_size, 1.0000000000,         32,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,     warpcore,           32,  33.0805252075, 0.0000000000
