build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
 1352713727,   7.8306943774,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.3220735967,     0.0000000000
 1352713727,   7.8338688076,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.2119552016,     0.0638399988
 1352713727,   7.8254849017,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     1.2987967968,     0.0000000000
 1352713727,   7.8300990641,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.4594560027,     0.0775551990
 1352713727,   7.8457601070,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     5.0533246994,     0.0000000000
 1352713727,   7.8294719279,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.6948416114,     0.1862527996
 1352713727,   7.5997312367,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    19.9325119019,     0.0000000000
 1352713727,   7.8467072368,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     1.7557696104,     0.5406719923
 1352713727,   7.5812607825,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    76.5667251587,     0.0000000000
 1352713727,   7.8381502628,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     5.2504575729,     2.0280831814
