build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
 1350704639,   5.8193216085,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.3786880016,     0.0630463988
 1350704639,   5.8382912874,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     2.5610239983,     0.0000000000
 1350704639,   5.8287488639,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.6821632028,     0.1091647997
 1350704639,   5.5121599913,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     9.9520448685,     0.0000000000
 1350704639,   5.5255872488,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     1.5441983700,     0.2693311989
 1350704639,   5.5401473224,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    37.5732223511,     0.0000000000
 1350704639,   5.7552384019,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     4.2684415817,     1.4481536150
 1350704639,   5.4959744334,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   147.0742309570,     0.0000000000
 1350704639,   5.8502655983,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.2594881058,     5.8487168312
 1350704639,   5.4972544074,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   147.0493164062,     0.0000000000
 1350704639,   5.8556864500,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.2551298141,     5.8466560364
 1350704639,   5.4941056192,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   147.3050811768,     0.0000000000
 1350704639,   5.8557312071,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.2584445953,     5.8468352318
 1350704639,   5.4990336657,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   146.6904724121,     0.0000000000
 1350704639,   5.8477438986,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.2389375687,     5.8464641571
 1350704639,   5.4914559901,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   145.6814056396,     0.0000000000
 1350704639,   5.8448895633,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.1203649521,     5.8521792412
 1350704639,   5.4909825027,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   142.8496856689,     0.0000000000
 1350704639,   5.8489023685,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.0249790192,     5.8484735489
 1350704639,   5.4942593038,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   130.6273529053,     0.0000000000
 1350704639,   5.8500862896,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     9.7914815903,     5.8616063118
 1350704639,   5.4966528416,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   132.1617431641,     0.0000000000
 1350704639,   5.8534720123,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     9.4801921844,     5.8485055923
 1350704639,   5.4936767876,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,    98.5228912354,     0.0000000000
 1350704639,   5.8495231807,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     9.0091136932,     5.8380288124
 1350704639,   5.4913153172,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   119.2654846191,     0.0000000000
 1350704639,   5.8551424861,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     8.7357183456,     5.8418944359
 1350704639,   5.4971200228,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,    66.2410888672,     0.0000000000
 1350704639,   5.8556543827,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     7.9454336166,     5.8106112480
 1350704639,   5.4955136120,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   110.1105087280,     0.0000000000
 1350704639,   5.8511807561,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     7.4803007126,     5.8650623322
 1350704639,   5.5218623459,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,    40.6875907898,     0.0000000000
 1350704639,   5.8415871859,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     6.4110591888,     5.8036096573
 1350704639,   5.4929344058,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   111.1463958740,     0.0000000000
 1350704639,   5.8492928684,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     6.1440256119,     5.8414590836
 1350704639,   5.5267584801,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,    15.3315584183,     0.0000000000
 1350704639,   5.8415167809,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     4.0292352676,     5.8068542480
 1350704639,   5.4963840127,              1,          536870912,           1.0000000000,         hit_rate, 0.0100000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   106.1898178101,     0.0000000000
 1350704639,   5.8647872031,              1,          536870912,           1.0000000000,         hit_rate, 0.0100000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     5.4916415215,     5.8416895866
 1350704639,   5.5305407882,              1,          536870912,           1.0000000000,         hit_rate, 0.0100000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,     5.6713215828,     0.0000000000
 1350704639,   5.8511934996,              1,          536870912,           1.0000000000,         hit_rate, 0.0100000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     2.7705535412,     5.7659391403
 1350704639,   5.4916224599,              1,          536870912,           1.0000000000,         hit_rate, 0.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   106.2621749878,     0.0000000000
 1350704639,   5.8715584099,              1,          536870912,           1.0000000000,         hit_rate, 0.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     4.9420672417,     5.8457472801
 1350704639,   5.5378559649,              1,          536870912,           1.0000000000,         hit_rate, 0.0000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,     2.2087679386,     0.0000000000
 1350704639,   5.8535744071,              1,          536870912,           1.0000000000,         hit_rate, 0.0000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     2.2497023582,     5.7591168404
 1350704639,   5.4974848747,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   147.0689880371,     0.0000000000
 1350704639,   5.8541374743,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.2569982529,     5.8464256287
 1350704639,   5.4936319768,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                 4,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   148.3882501602,     0.0000000000
 1350704639,   5.5206784070,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                 4,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    23.5700542212,     4.1830464065
 1350704639,   5.4949887574,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                 8,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   153.1315653563,     0.0000000000
 1350704639,   5.4951361358,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                 8,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    83.5071744502,    14.2193600118
 1350704639,   5.4954945087,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                12,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   181.9925056428,     0.0000000000
 1350704639,   5.4982656479,              1,          536870912,           1.0000000000,         batching, 1.0000000000,         32,               26,                      0,                12,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   155.1718623847,   184.2167238757
